utt_id,row_id,index,stageIds,gameId,createdAt,targetNum,repNum,trialNum,text,playerId,target,role,countCorrect,speaker,submitted
85,yoF5WDbXfGAKaGf6A,36,TCrkW2xvRygwn7M58_tvtBKgY5rEmkmwMNd,3dLr9pks9cHhyLrfW,2021-03-08T20:30:09Z,0,3,36,arm and knee to the right; pointing up tail to the left,XzSxf5dbkTQbAySyn,/experiment/tangram_K.png,speaker,2,XzSxf5dbkTQbAySyn,TRUE
86,obS5Yqo84GyhgeoD7,37,q3i2RFgHfvenAazYm_sdo63q6oSPagyeTWm,3dLr9pks9cHhyLrfW,2021-03-08T20:30:09Z,1,3,37,sitting down; no arms or legs except small piece of leg on right,XzSxf5dbkTQbAySyn,/experiment/tangram_H.png,speaker,2,XzSxf5dbkTQbAySyn,TRUE
87,DZjBMbsNXaQZ8tSht,38,fz6ZKR8RFYrgirFwb_WfCcWNAa7W5Ci48ie,3dLr9pks9cHhyLrfW,2021-03-08T20:30:09Z,2,3,38,arms both out; right arm looks detached,XzSxf5dbkTQbAySyn,/experiment/tangram_B.png,speaker,2,XzSxf5dbkTQbAySyn,TRUE
88,DZjBMbsNXaQZ8tSht,38,fz6ZKR8RFYrgirFwb_WfCcWNAa7W5Ci48ie,3dLr9pks9cHhyLrfW,2021-03-08T20:30:09Z,2,3,38,foot out to left,XzSxf5dbkTQbAySyn,/experiment/tangram_B.png,speaker,2,XzSxf5dbkTQbAySyn,TRUE
89,cXL3aYdBtYmEDyc6X,39,yCNNEP847Ko7MaZD4_L7rTiK2S3BcqLFzXm,3dLr9pks9cHhyLrfW,2021-03-08T20:30:09Z,3,3,39,flat back on right,XzSxf5dbkTQbAySyn,/experiment/tangram_D.png,speaker,2,XzSxf5dbkTQbAySyn,TRUE
90,cXL3aYdBtYmEDyc6X,39,yCNNEP847Ko7MaZD4_L7rTiK2S3BcqLFzXm,3dLr9pks9cHhyLrfW,2021-03-08T20:30:09Z,3,3,39,arm; sleeve and foot out to the left,XzSxf5dbkTQbAySyn,/experiment/tangram_D.png,speaker,2,XzSxf5dbkTQbAySyn,TRUE
91,mBj347eRWfD9BuJcr,40,BBk4fDPYJvMacRWde_36x2ccBwDJm457soQ,3dLr9pks9cHhyLrfW,2021-03-08T20:30:09Z,4,3,40,frankenstein,XzSxf5dbkTQbAySyn,/experiment/tangram_A.png,speaker,2,XzSxf5dbkTQbAySyn,TRUE
92,KJiDJBSrCWSmhoFwj,41,5ZaiKG6wvTHX3iWBg_pDHfrfSgzTMbtMiKk,3dLr9pks9cHhyLrfW,2021-03-08T20:30:09Z,5,3,41,arm and leg sticking out to the right; robe trailing out to the left,XzSxf5dbkTQbAySyn,/experiment/tangram_G.png,speaker,2,XzSxf5dbkTQbAySyn,TRUE
93,KZc5goiMtH6cQWyq4,42,xF9Y2HtCgXr2qkBAv_QWmWaLh7qBTacw4fY,3dLr9pks9cHhyLrfW,2021-03-08T20:30:09Z,6,3,42,arms in the air; no legs,XzSxf5dbkTQbAySyn,/experiment/tangram_C.png,speaker,2,XzSxf5dbkTQbAySyn,TRUE
94,KZc5goiMtH6cQWyq4,42,xF9Y2HtCgXr2qkBAv_QWmWaLh7qBTacw4fY,3dLr9pks9cHhyLrfW,2021-03-08T20:30:09Z,6,3,42,annoyed,XzSxf5dbkTQbAySyn,/experiment/tangram_C.png,speaker,2,XzSxf5dbkTQbAySyn,TRUE
95,uDd5HMjfpekswyGa3,43,5opj4zyy68jbj4Yqm_DKzdyNEHdKkcEveQs,3dLr9pks9cHhyLrfW,2021-03-08T20:30:09Z,7,3,43,sit ups,XzSxf5dbkTQbAySyn,/experiment/tangram_F.png,speaker,2,XzSxf5dbkTQbAySyn,TRUE
96,uDd5HMjfpekswyGa3,43,5opj4zyy68jbj4Yqm_DKzdyNEHdKkcEveQs,3dLr9pks9cHhyLrfW,2021-03-08T20:30:09Z,7,3,43,legs to left,XzSxf5dbkTQbAySyn,/experiment/tangram_F.png,speaker,2,XzSxf5dbkTQbAySyn,TRUE
97,a427NEa4ZZB7YJykh,44,pwP5Pogm57u3X5XFx_q9bh6bp8mq5EdsG8t,3dLr9pks9cHhyLrfW,2021-03-08T20:30:09Z,8,3,44,figure skater; leg out to right,XzSxf5dbkTQbAySyn,/experiment/tangram_I.png,speaker,2,XzSxf5dbkTQbAySyn,TRUE
98,T6GrmA6xxJEZnkneX,45,mfTt7KgrNiJnmSti4_Ar3FkdeRXmudi3mdd,3dLr9pks9cHhyLrfW,2021-03-08T20:30:09Z,9,3,45,crouching; arm and knees to right; feet to left,XzSxf5dbkTQbAySyn,/experiment/tangram_L.png,speaker,1,XzSxf5dbkTQbAySyn,TRUE
99,dXFdwXwg3szpfEFGX,46,oFTrXuANr6xzX84T9_YX5J4bwQBbMvjKNmF,3dLr9pks9cHhyLrfW,2021-03-08T20:30:09Z,10,3,46,flat back on left,XzSxf5dbkTQbAySyn,/experiment/tangram_J.png,speaker,1,XzSxf5dbkTQbAySyn,TRUE
100,dXFdwXwg3szpfEFGX,46,oFTrXuANr6xzX84T9_YX5J4bwQBbMvjKNmF,3dLr9pks9cHhyLrfW,2021-03-08T20:30:09Z,10,3,46,arm and small foot to right,XzSxf5dbkTQbAySyn,/experiment/tangram_J.png,speaker,1,XzSxf5dbkTQbAySyn,TRUE
101,8kkvaAq65WKfq8ZBy,47,wKP4pZtpqv7dZprmB_CviCYbtP9wJke3RHX,3dLr9pks9cHhyLrfW,2021-03-08T20:30:09Z,11,3,47,triangle body; two things sticking out of head,XzSxf5dbkTQbAySyn,/experiment/tangram_E.png,speaker,2,XzSxf5dbkTQbAySyn,TRUE
102,SNAcRBKfMbFWRp8Lm,48,JkpTKy39M4WasEAzo_d9gdKc2fkdvjaE2YN,3dLr9pks9cHhyLrfW,2021-03-08T20:30:09Z,0,4,48,no limbs except right leg,XzSxf5dbkTQbAySyn,/experiment/tangram_H.png,speaker,2,XzSxf5dbkTQbAySyn,TRUE
103,xgKT5PMXTZ94s58MH,49,28ZMgepyteZHYvoHt_L4rsCJYHYr5FZYj4h,3dLr9pks9cHhyLrfW,2021-03-08T20:30:09Z,1,4,49,figure skater,XzSxf5dbkTQbAySyn,/experiment/tangram_I.png,speaker,2,XzSxf5dbkTQbAySyn,TRUE
104,MKnety2E8xZqfZejH,50,5YX7GjeQc5D62KsST_2vhfXgwNKWfYTJy8s,3dLr9pks9cHhyLrfW,2021-03-08T20:30:09Z,2,4,50,detached arm on right,XzSxf5dbkTQbAySyn,/experiment/tangram_B.png,speaker,2,XzSxf5dbkTQbAySyn,TRUE
105,htC3i7AHttyrPpyqJ,51,o9KiMdT9mqncuxzsP_qHPrj4KPEmRMQHKSh,3dLr9pks9cHhyLrfW,2021-03-08T20:30:09Z,3,4,51,flat back on left,XzSxf5dbkTQbAySyn,/experiment/tangram_J.png,speaker,2,XzSxf5dbkTQbAySyn,TRUE
106,htC3i7AHttyrPpyqJ,51,o9KiMdT9mqncuxzsP_qHPrj4KPEmRMQHKSh,3dLr9pks9cHhyLrfW,2021-03-08T20:30:09Z,3,4,51,arm and small foot on right,XzSxf5dbkTQbAySyn,/experiment/tangram_J.png,speaker,2,XzSxf5dbkTQbAySyn,TRUE
107,uWupD88WXoqavfdbt,52,b7ZCXyp9SxcBrqn3E_RuFX9HeCXpmee5skf,3dLr9pks9cHhyLrfW,2021-03-08T20:30:09Z,4,4,52,robe trailing out to left,XzSxf5dbkTQbAySyn,/experiment/tangram_G.png,speaker,2,XzSxf5dbkTQbAySyn,TRUE
108,A6Xd4PGDva5KftrA9,53,Zy427SFNyh4mrkfcT_2vMGLLWeBX35MWNDC,3dLr9pks9cHhyLrfW,2021-03-08T20:30:09Z,5,4,53,flat back on right,XzSxf5dbkTQbAySyn,/experiment/tangram_D.png,speaker,2,XzSxf5dbkTQbAySyn,TRUE
109,GcQiZtQzkbLxKAv22,54,tkcWSu38338DsyieN_rBnDZsstrdBCWRHXe,3dLr9pks9cHhyLrfW,2021-03-08T20:30:09Z,6,4,54,tail pointing up on left,XzSxf5dbkTQbAySyn,/experiment/tangram_K.png,speaker,2,XzSxf5dbkTQbAySyn,TRUE
110,cTavGigqfN7BuTx9y,55,QhMaSC4whx72HkWHb_i4BRqN333MAq9XsPF,3dLr9pks9cHhyLrfW,2021-03-08T20:30:09Z,7,4,55,arms in air no legs,XzSxf5dbkTQbAySyn,/experiment/tangram_C.png,speaker,2,XzSxf5dbkTQbAySyn,TRUE
111,d65jj6iqqjqJGx2hK,56,ifoZK2GjQEW88nqaS_DYEfizJs5t3rSwjvM,3dLr9pks9cHhyLrfW,2021-03-08T20:30:09Z,8,4,56,two things sticking out of head,XzSxf5dbkTQbAySyn,/experiment/tangram_E.png,speaker,1,XzSxf5dbkTQbAySyn,TRUE
112,ymcEcyinH9J5NQsFk,57,2oxChGEJzw5n6tbyh_9ZET8nPvnX8DBZeMp,3dLr9pks9cHhyLrfW,2021-03-08T20:30:09Z,9,4,57,sit ups,XzSxf5dbkTQbAySyn,/experiment/tangram_F.png,speaker,2,XzSxf5dbkTQbAySyn,TRUE
113,5mfPCXPZvxghRJt9y,58,ytzDrQGb7DnDLRXnM_cCbuBYYLaWpMrRfsB,3dLr9pks9cHhyLrfW,2021-03-08T20:30:09Z,10,4,58,frankenstein,XzSxf5dbkTQbAySyn,/experiment/tangram_A.png,speaker,2,XzSxf5dbkTQbAySyn,TRUE
114,Nv8hKkNZGexYbdfpZ,59,jJtgmuyuE4azsHH3c_4uqnzLFgQFdPm5EvC,3dLr9pks9cHhyLrfW,2021-03-08T20:30:09Z,11,4,59,crouching; knee and arm facing right; leg out left,XzSxf5dbkTQbAySyn,/experiment/tangram_L.png,speaker,2,XzSxf5dbkTQbAySyn,TRUE
115,sm63AAEeucgzzz7cR,60,swWsQxigyWPwhnXqG_DrbgsH7m2Pbuf3Ygw,3dLr9pks9cHhyLrfW,2021-03-08T20:30:09Z,0,5,60,robe trailing to left,XzSxf5dbkTQbAySyn,/experiment/tangram_G.png,speaker,2,XzSxf5dbkTQbAySyn,TRUE
116,QSwNWr3X4PK82SuCj,61,tkatLQxcJ5EK57c8J_mMrwyaLYgQsac7SAR,3dLr9pks9cHhyLrfW,2021-03-08T20:30:09Z,1,5,61,two things sticking out head,XzSxf5dbkTQbAySyn,/experiment/tangram_E.png,speaker,2,XzSxf5dbkTQbAySyn,TRUE
117,EqDQsCSqGDsPZPqpn,62,9JukGa3f2JaxAsiKJ_Wn4fTSqAG6evn9ncG,3dLr9pks9cHhyLrfW,2021-03-08T20:30:09Z,2,5,62,sit ups,XzSxf5dbkTQbAySyn,/experiment/tangram_F.png,speaker,2,XzSxf5dbkTQbAySyn,TRUE
118,vrc5xsw48Mjoj4ffi,63,NQp4sLpMAyrYt4F7T_yyXKmpEFtbwjjDuRs,3dLr9pks9cHhyLrfW,2021-03-08T20:30:09Z,3,5,63,small tail to left pointing up,XzSxf5dbkTQbAySyn,/experiment/tangram_K.png,speaker,2,XzSxf5dbkTQbAySyn,TRUE
119,PcLvaNSGsRkcprBSL,64,LtML2aEzWAq4MSPhs_ffwyDXWLyfADTtnXE,3dLr9pks9cHhyLrfW,2021-03-08T20:30:09Z,4,5,64,flat back on left,XzSxf5dbkTQbAySyn,/experiment/tangram_J.png,speaker,2,XzSxf5dbkTQbAySyn,TRUE
120,P2JbdPD6kQd2Jw5NP,65,x4rPuf88QK4LiY44D_uX9uHxjchxoz52kjn,3dLr9pks9cHhyLrfW,2021-03-08T20:30:09Z,5,5,65,no limbs except bottom right,XzSxf5dbkTQbAySyn,/experiment/tangram_H.png,speaker,2,XzSxf5dbkTQbAySyn,TRUE
121,KymceQS7BGzPkM556,66,bzEzvxAykZhjGvtSo_LJ2oG6uWibZjpZBbH,3dLr9pks9cHhyLrfW,2021-03-08T20:30:09Z,6,5,66,annoyed,XzSxf5dbkTQbAySyn,/experiment/tangram_C.png,speaker,2,XzSxf5dbkTQbAySyn,TRUE
122,TMGZTj7qFZPN4RFQB,67,TCromA84w68ZnK762_foJE2zPDBWPWDXFxh,3dLr9pks9cHhyLrfW,2021-03-08T20:30:09Z,7,5,67,flat back on right,XzSxf5dbkTQbAySyn,/experiment/tangram_D.png,speaker,2,XzSxf5dbkTQbAySyn,TRUE
123,7LRAsNzEBNQSJXo4Q,68,k4GhvyyBE9pt2uMZa_pYfthgC4d5xWsXe4y,3dLr9pks9cHhyLrfW,2021-03-08T20:30:09Z,8,5,68,figure skater,XzSxf5dbkTQbAySyn,/experiment/tangram_I.png,speaker,2,XzSxf5dbkTQbAySyn,TRUE
124,NLibCzskwLTtdLCc3,69,Dau34yyJ9ayJBQHvu_sa62SSKJyvAwWXgfi,3dLr9pks9cHhyLrfW,2021-03-08T20:30:09Z,9,5,69,detached arm on right,XzSxf5dbkTQbAySyn,/experiment/tangram_B.png,speaker,2,XzSxf5dbkTQbAySyn,TRUE
125,AXiJDAWLqaqHFJSbQ,70,rbsDcp7QZt9afpYwE_fQeyYxhrd6nj8e3hZ,3dLr9pks9cHhyLrfW,2021-03-08T20:30:09Z,10,5,70,knee and arm right; leg left,XzSxf5dbkTQbAySyn,/experiment/tangram_L.png,speaker,2,XzSxf5dbkTQbAySyn,TRUE
126,AXiJDAWLqaqHFJSbQ,70,rbsDcp7QZt9afpYwE_fQeyYxhrd6nj8e3hZ,3dLr9pks9cHhyLrfW,2021-03-08T20:30:09Z,10,5,70,Finally  almost done,TmGhWCgqKsPPuwW7m,/experiment/tangram_L.png,listener,2,XzSxf5dbkTQbAySyn,TRUE
127,ue6vLKFCjiRtwjwx8,71,4px4HZCGoJYyjw2t8_8D9wACthjyru7nTPY,3dLr9pks9cHhyLrfW,2021-03-08T20:30:09Z,11,5,71,frankenstein,XzSxf5dbkTQbAySyn,/experiment/tangram_A.png,speaker,2,XzSxf5dbkTQbAySyn,TRUE
128,ue6vLKFCjiRtwjwx8,71,4px4HZCGoJYyjw2t8_8D9wACthjyru7nTPY,3dLr9pks9cHhyLrfW,2021-03-08T20:30:09Z,11,5,71,wooo well done,XzSxf5dbkTQbAySyn,/experiment/tangram_A.png,speaker,2,XzSxf5dbkTQbAySyn,TRUE
129,pNSaBt3JqRRLqWMcc,0,TE8XH4rqJYwxddrsZ_kjSSB6WkbJN3EYa9D,wjXGTJDFJxpD74Mg2,2021-03-08T20:31:11Z,0,0,0,Hi,zsCocJ4gY757WdtRm,/experiment/tangram_L.png,listener,1,MpfyeqPHi6LGanyZE,TRUE
130,pNSaBt3JqRRLqWMcc,0,TE8XH4rqJYwxddrsZ_kjSSB6WkbJN3EYa9D,wjXGTJDFJxpD74Mg2,2021-03-08T20:31:11Z,0,0,0,the head is in the middle,MpfyeqPHi6LGanyZE,/experiment/tangram_L.png,speaker,1,MpfyeqPHi6LGanyZE,TRUE
131,pNSaBt3JqRRLqWMcc,0,TE8XH4rqJYwxddrsZ_kjSSB6WkbJN3EYa9D,wjXGTJDFJxpD74Mg2,2021-03-08T20:31:11Z,0,0,0,it looks like a half kneel,MpfyeqPHi6LGanyZE,/experiment/tangram_L.png,speaker,1,MpfyeqPHi6LGanyZE,TRUE
132,pNSaBt3JqRRLqWMcc,0,TE8XH4rqJYwxddrsZ_kjSSB6WkbJN3EYa9D,wjXGTJDFJxpD74Mg2,2021-03-08T20:31:11Z,0,0,0,with hands forward,MpfyeqPHi6LGanyZE,/experiment/tangram_L.png,speaker,1,MpfyeqPHi6LGanyZE,TRUE
133,pNSaBt3JqRRLqWMcc,0,TE8XH4rqJYwxddrsZ_kjSSB6WkbJN3EYa9D,wjXGTJDFJxpD74Mg2,2021-03-08T20:31:11Z,0,0,0,like a beggar,MpfyeqPHi6LGanyZE,/experiment/tangram_L.png,speaker,1,MpfyeqPHi6LGanyZE,TRUE
134,pNSaBt3JqRRLqWMcc,0,TE8XH4rqJYwxddrsZ_kjSSB6WkbJN3EYa9D,wjXGTJDFJxpD74Mg2,2021-03-08T20:31:11Z,0,0,0,good one,zsCocJ4gY757WdtRm,/experiment/tangram_L.png,listener,1,MpfyeqPHi6LGanyZE,TRUE
135,pNSaBt3JqRRLqWMcc,0,TE8XH4rqJYwxddrsZ_kjSSB6WkbJN3EYa9D,wjXGTJDFJxpD74Mg2,2021-03-08T20:31:11Z,0,0,0,legs are on the ground,MpfyeqPHi6LGanyZE,/experiment/tangram_L.png,speaker,1,MpfyeqPHi6LGanyZE,TRUE
136,pNSaBt3JqRRLqWMcc,0,TE8XH4rqJYwxddrsZ_kjSSB6WkbJN3EYa9D,wjXGTJDFJxpD74Mg2,2021-03-08T20:31:11Z,0,0,0,like praying ?,XDYMpEW48uEDY2AKT,/experiment/tangram_L.png,listener,1,MpfyeqPHi6LGanyZE,TRUE
137,pNSaBt3JqRRLqWMcc,0,TE8XH4rqJYwxddrsZ_kjSSB6WkbJN3EYa9D,wjXGTJDFJxpD74Mg2,2021-03-08T20:31:11Z,0,0,0,almost,MpfyeqPHi6LGanyZE,/experiment/tangram_L.png,speaker,1,MpfyeqPHi6LGanyZE,TRUE
138,pNSaBt3JqRRLqWMcc,0,TE8XH4rqJYwxddrsZ_kjSSB6WkbJN3EYa9D,wjXGTJDFJxpD74Mg2,2021-03-08T20:31:11Z,0,0,0,there are 3 images that look like kneeling,MpfyeqPHi6LGanyZE,/experiment/tangram_L.png,speaker,1,MpfyeqPHi6LGanyZE,TRUE
139,pNSaBt3JqRRLqWMcc,0,TE8XH4rqJYwxddrsZ_kjSSB6WkbJN3EYa9D,wjXGTJDFJxpD74Mg2,2021-03-08T20:31:11Z,0,0,0,it's the one where legs are alinged with the ground,MpfyeqPHi6LGanyZE,/experiment/tangram_L.png,speaker,1,MpfyeqPHi6LGanyZE,TRUE
140,pNSaBt3JqRRLqWMcc,0,TE8XH4rqJYwxddrsZ_kjSSB6WkbJN3EYa9D,wjXGTJDFJxpD74Mg2,2021-03-08T20:31:11Z,0,0,0,and the do not go up,MpfyeqPHi6LGanyZE,/experiment/tangram_L.png,speaker,1,MpfyeqPHi6LGanyZE,TRUE
141,pNSaBt3JqRRLqWMcc,0,TE8XH4rqJYwxddrsZ_kjSSB6WkbJN3EYa9D,wjXGTJDFJxpD74Mg2,2021-03-08T20:31:11Z,0,0,0,they*,MpfyeqPHi6LGanyZE,/experiment/tangram_L.png,speaker,1,MpfyeqPHi6LGanyZE,TRUE
142,pNSaBt3JqRRLqWMcc,0,TE8XH4rqJYwxddrsZ_kjSSB6WkbJN3EYa9D,wjXGTJDFJxpD74Mg2,2021-03-08T20:31:11Z,0,0,0,it looks kinda like a squat even,MpfyeqPHi6LGanyZE,/experiment/tangram_L.png,speaker,1,MpfyeqPHi6LGanyZE,TRUE
143,pNSaBt3JqRRLqWMcc,0,TE8XH4rqJYwxddrsZ_kjSSB6WkbJN3EYa9D,wjXGTJDFJxpD74Mg2,2021-03-08T20:31:11Z,0,0,0,you know which one?,MpfyeqPHi6LGanyZE,/experiment/tangram_L.png,speaker,1,MpfyeqPHi6LGanyZE,TRUE
144,pNSaBt3JqRRLqWMcc,0,TE8XH4rqJYwxddrsZ_kjSSB6WkbJN3EYa9D,wjXGTJDFJxpD74Mg2,2021-03-08T20:31:11Z,0,0,0,I think I do,zsCocJ4gY757WdtRm,/experiment/tangram_L.png,listener,1,MpfyeqPHi6LGanyZE,TRUE
145,pNSaBt3JqRRLqWMcc,0,TE8XH4rqJYwxddrsZ_kjSSB6WkbJN3EYa9D,wjXGTJDFJxpD74Mg2,2021-03-08T20:31:11Z,0,0,0,the back is straight,MpfyeqPHi6LGanyZE,/experiment/tangram_L.png,speaker,1,MpfyeqPHi6LGanyZE,TRUE
146,pNSaBt3JqRRLqWMcc,0,TE8XH4rqJYwxddrsZ_kjSSB6WkbJN3EYa9D,wjXGTJDFJxpD74Mg2,2021-03-08T20:31:11Z,0,0,0,its more like criss-cross or a huge black spot?,XDYMpEW48uEDY2AKT,/experiment/tangram_L.png,listener,1,MpfyeqPHi6LGanyZE,TRUE
147,qRaHZvz5Pj334Gw88,1,MJuSov9sP6TbWgJPJ_kDGQ69kaT35YqDrPo,wjXGTJDFJxpD74Mg2,2021-03-08T20:31:11Z,1,0,1,laying against a wall,MpfyeqPHi6LGanyZE,/experiment/tangram_E.png,speaker,1,MpfyeqPHi6LGanyZE,TRUE
148,qRaHZvz5Pj334Gw88,1,MJuSov9sP6TbWgJPJ_kDGQ69kaT35YqDrPo,wjXGTJDFJxpD74Mg2,2021-03-08T20:31:11Z,1,0,1,there are 2 like that,MpfyeqPHi6LGanyZE,/experiment/tangram_E.png,speaker,1,MpfyeqPHi6LGanyZE,TRUE
149,qRaHZvz5Pj334Gw88,1,MJuSov9sP6TbWgJPJ_kDGQ69kaT35YqDrPo,wjXGTJDFJxpD74Mg2,2021-03-08T20:31:11Z,1,0,1,which direction?,XDYMpEW48uEDY2AKT,/experiment/tangram_E.png,listener,1,MpfyeqPHi6LGanyZE,TRUE
150,qRaHZvz5Pj334Gw88,1,MJuSov9sP6TbWgJPJ_kDGQ69kaT35YqDrPo,wjXGTJDFJxpD74Mg2,2021-03-08T20:31:11Z,1,0,1,right,MpfyeqPHi6LGanyZE,/experiment/tangram_E.png,speaker,1,MpfyeqPHi6LGanyZE,TRUE
151,qRaHZvz5Pj334Gw88,1,MJuSov9sP6TbWgJPJ_kDGQ69kaT35YqDrPo,wjXGTJDFJxpD74Mg2,2021-03-08T20:31:11Z,1,0,1,sorry,MpfyeqPHi6LGanyZE,/experiment/tangram_E.png,speaker,1,MpfyeqPHi6LGanyZE,TRUE
152,qRaHZvz5Pj334Gw88,1,MJuSov9sP6TbWgJPJ_kDGQ69kaT35YqDrPo,wjXGTJDFJxpD74Mg2,2021-03-08T20:31:11Z,1,0,1,left,MpfyeqPHi6LGanyZE,/experiment/tangram_E.png,speaker,1,MpfyeqPHi6LGanyZE,TRUE
153,qRaHZvz5Pj334Gw88,1,MJuSov9sP6TbWgJPJ_kDGQ69kaT35YqDrPo,wjXGTJDFJxpD74Mg2,2021-03-08T20:31:11Z,1,0,1,back is against the left side,MpfyeqPHi6LGanyZE,/experiment/tangram_E.png,speaker,1,MpfyeqPHi6LGanyZE,TRUE
154,qRaHZvz5Pj334Gw88,1,MJuSov9sP6TbWgJPJ_kDGQ69kaT35YqDrPo,wjXGTJDFJxpD74Mg2,2021-03-08T20:31:11Z,1,0,1,there are 2 triangles on the head,MpfyeqPHi6LGanyZE,/experiment/tangram_E.png,speaker,1,MpfyeqPHi6LGanyZE,TRUE
155,qRaHZvz5Pj334Gw88,1,MJuSov9sP6TbWgJPJ_kDGQ69kaT35YqDrPo,wjXGTJDFJxpD74Mg2,2021-03-08T20:31:11Z,1,0,1,okay,XDYMpEW48uEDY2AKT,/experiment/tangram_E.png,listener,1,MpfyeqPHi6LGanyZE,TRUE
156,qRaHZvz5Pj334Gw88,1,MJuSov9sP6TbWgJPJ_kDGQ69kaT35YqDrPo,wjXGTJDFJxpD74Mg2,2021-03-08T20:31:11Z,1,0,1,you should probably know which one it is,MpfyeqPHi6LGanyZE,/experiment/tangram_E.png,speaker,1,MpfyeqPHi6LGanyZE,TRUE
157,qRaHZvz5Pj334Gw88,1,MJuSov9sP6TbWgJPJ_kDGQ69kaT35YqDrPo,wjXGTJDFJxpD74Mg2,2021-03-08T20:31:11Z,1,0,1,I think I have got it,zsCocJ4gY757WdtRm,/experiment/tangram_E.png,listener,1,MpfyeqPHi6LGanyZE,TRUE
158,qRaHZvz5Pj334Gw88,1,MJuSov9sP6TbWgJPJ_kDGQ69kaT35YqDrPo,wjXGTJDFJxpD74Mg2,2021-03-08T20:31:11Z,1,0,1,head is facing the right side,MpfyeqPHi6LGanyZE,/experiment/tangram_E.png,speaker,1,MpfyeqPHi6LGanyZE,TRUE
159,qRaHZvz5Pj334Gw88,1,MJuSov9sP6TbWgJPJ_kDGQ69kaT35YqDrPo,wjXGTJDFJxpD74Mg2,2021-03-08T20:31:11Z,1,0,1,tilted down,MpfyeqPHi6LGanyZE,/experiment/tangram_E.png,speaker,1,MpfyeqPHi6LGanyZE,TRUE
160,qRaHZvz5Pj334Gw88,1,MJuSov9sP6TbWgJPJ_kDGQ69kaT35YqDrPo,wjXGTJDFJxpD74Mg2,2021-03-08T20:31:11Z,1,0,1,2 triangles like hair,MpfyeqPHi6LGanyZE,/experiment/tangram_E.png,speaker,1,MpfyeqPHi6LGanyZE,TRUE
161,qRaHZvz5Pj334Gw88,1,MJuSov9sP6TbWgJPJ_kDGQ69kaT35YqDrPo,wjXGTJDFJxpD74Mg2,2021-03-08T20:31:11Z,1,0,1,Great description mate,zsCocJ4gY757WdtRm,/experiment/tangram_E.png,listener,1,MpfyeqPHi6LGanyZE,TRUE
162,qRaHZvz5Pj334Gw88,1,MJuSov9sP6TbWgJPJ_kDGQ69kaT35YqDrPo,wjXGTJDFJxpD74Mg2,2021-03-08T20:31:11Z,1,0,1,and 2 triangles make the body,MpfyeqPHi6LGanyZE,/experiment/tangram_E.png,speaker,1,MpfyeqPHi6LGanyZE,TRUE
163,z9wracWPiGGsqd7aB,2,MuaWwCSb6t6KjeTmT_AAajd9owYSeEXEdb8,wjXGTJDFJxpD74Mg2,2021-03-08T20:31:11Z,2,0,2,it's standing,MpfyeqPHi6LGanyZE,/experiment/tangram_D.png,speaker,2,MpfyeqPHi6LGanyZE,TRUE
164,z9wracWPiGGsqd7aB,2,MuaWwCSb6t6KjeTmT_AAajd9owYSeEXEdb8,wjXGTJDFJxpD74Mg2,2021-03-08T20:31:11Z,2,0,2,facing the left,MpfyeqPHi6LGanyZE,/experiment/tangram_D.png,speaker,2,MpfyeqPHi6LGanyZE,TRUE
165,z9wracWPiGGsqd7aB,2,MuaWwCSb6t6KjeTmT_AAajd9owYSeEXEdb8,wjXGTJDFJxpD74Mg2,2021-03-08T20:31:11Z,2,0,2,hands forward,MpfyeqPHi6LGanyZE,/experiment/tangram_D.png,speaker,2,MpfyeqPHi6LGanyZE,TRUE
166,z9wracWPiGGsqd7aB,2,MuaWwCSb6t6KjeTmT_AAajd9owYSeEXEdb8,wjXGTJDFJxpD74Mg2,2021-03-08T20:31:11Z,2,0,2,as if asking for money in a church,MpfyeqPHi6LGanyZE,/experiment/tangram_D.png,speaker,2,MpfyeqPHi6LGanyZE,TRUE
167,z9wracWPiGGsqd7aB,2,MuaWwCSb6t6KjeTmT_AAajd9owYSeEXEdb8,wjXGTJDFJxpD74Mg2,2021-03-08T20:31:11Z,2,0,2,there's only one looking like that,MpfyeqPHi6LGanyZE,/experiment/tangram_D.png,speaker,2,MpfyeqPHi6LGanyZE,TRUE
168,z9wracWPiGGsqd7aB,2,MuaWwCSb6t6KjeTmT_AAajd9owYSeEXEdb8,wjXGTJDFJxpD74Mg2,2021-03-08T20:31:11Z,2,0,2,you guys got it?,MpfyeqPHi6LGanyZE,/experiment/tangram_D.png,speaker,2,MpfyeqPHi6LGanyZE,TRUE
169,z9wracWPiGGsqd7aB,2,MuaWwCSb6t6KjeTmT_AAajd9owYSeEXEdb8,wjXGTJDFJxpD74Mg2,2021-03-08T20:31:11Z,2,0,2,yep thats pretty obvi,XDYMpEW48uEDY2AKT,/experiment/tangram_D.png,listener,2,MpfyeqPHi6LGanyZE,TRUE
170,LwY9dRYQqKvgLzahC,3,GwnpYQDfePfDAWH8L_vuaXJeE6tJ4PHT96w,wjXGTJDFJxpD74Mg2,2021-03-08T20:31:11Z,3,0,3,it's standing on one leg,MpfyeqPHi6LGanyZE,/experiment/tangram_I.png,speaker,2,MpfyeqPHi6LGanyZE,TRUE
